VSG_mean,VSE_mean,VSB_mean,VSQ_mean,VSR_mean,cn0_G1_mean,cn0_G2_mean,VSG_max,VSE_max,VSB_max,VSQ_max,VSR_max,cn0_G1_max,cn0_G2_max,VSG_min,VSE_min,VSB_min,VSQ_min,VSR_min,cn0_G1_min,cn0_G2_min,cno_G_mean,cno_E_mean,cno_B_mean,cno_Q_mean,cno_R_mean,elev_G_mean,elev_E_mean,elev_B_mean,elev_Q_mean,elev_R_mean,cno_G_max,cno_E_max,cno_B_max,cno_Q_max,cno_R_max,elev_G_max,elev_E_max,elev_B_max,elev_Q_max,elev_R_max,cno_G_min,cno_E_min,cno_B_min,cno_Q_min,cno_R_min,elev_G_min,elev_E_min,elev_B_min,elev_Q_min,elev_R_min
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1875,6.833333333333333,4.222222222222222,15.8,8.696969696969697,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.125,30.0,33.0,40.0,7.0,255.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1875,6.805555555555555,4.222222222222222,15.8,8.696969696969697,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21875,6.833333333333333,4.222222222222222,15.8,8.727272727272727,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.15625,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,6.805555555555555,4.222222222222222,15.8,8.757575757575758,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.15625,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,6.805555555555555,4.285714285714286,15.8,8.787878787878787,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,47.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,6.805555555555555,4.26984126984127,15.8,8.757575757575758,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,6.805555555555555,4.238095238095238,15.8,8.787878787878787,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.28125,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,6.805555555555555,4.222222222222222,15.8,8.848484848484848,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,45.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,6.805555555555555,4.253968253968254,15.8,8.848484848484848,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,6.805555555555555,4.253968253968254,15.8,8.818181818181818,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6875,6.777777777777778,4.253968253968254,15.8,8.787878787878787,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,6.777777777777778,4.253968253968254,15.8,8.757575757575758,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.1875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53125,6.777777777777778,4.222222222222222,15.9,8.757575757575758,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.15625,30.0,33.0,40.0,7.0,255.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15625,6.805555555555555,4.222222222222222,15.8,8.757575757575758,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.28125,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1875,6.805555555555555,4.2063492063492065,15.8,8.818181818181818,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.90625,3.28125,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15625,6.805555555555555,4.222222222222222,15.8,8.848484848484848,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15625,6.805555555555555,4.238095238095238,15.8,8.818181818181818,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.28125,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,6.805555555555555,4.238095238095238,15.8,8.818181818181818,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.15625,3.28125,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,6.805555555555555,4.238095238095238,15.8,8.787878787878787,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875,6.805555555555555,4.2063492063492065,15.8,8.727272727272727,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,6.805555555555555,4.190476190476191,15.8,8.696969696969697,11.84375,9.416666666666666,16.825396825396826,16.5,4.7272727272727275,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.28125,30.0,33.0,40.0,7.0,255.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875,6.805555555555555,4.2063492063492065,15.8,8.636363636363637,11.84375,9.416666666666666,16.825396825396826,16.5,4.757575757575758,48.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,5.21875,3.1875,30.0,33.0,40.0,7.0,23.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8125,6.833333333333333,4.222222222222222,15.8,7.333333333333333,11.84375,9.416666666666666,16.825396825396826,16.5,7.545454545454546,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,5.21875,3.25,30.0,33.0,40.0,7.0,23.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8125,6.833333333333333,4.222222222222222,15.8,8.636363636363637,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,5.21875,3.25,30.0,33.0,40.0,7.0,23.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8125,6.833333333333333,4.190476190476191,15.8,8.757575757575758,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,5.21875,3.25,30.0,33.0,40.0,7.0,23.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8125,6.833333333333333,4.190476190476191,15.8,8.757575757575758,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,5.25,3.25,30.0,33.0,40.0,7.0,23.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8125,6.833333333333333,4.253968253968254,15.9,8.787878787878787,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,47.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.757575757575758,5.25,3.25,30.0,33.0,40.0,7.0,23.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8125,6.833333333333333,4.2063492063492065,15.8,8.787878787878787,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,47.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78125,6.833333333333333,4.174603174603175,15.8,8.787878787878787,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,6.805555555555555,4.222222222222222,15.9,8.787878787878787,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65625,6.805555555555555,4.190476190476191,15.9,8.787878787878787,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59375,6.805555555555555,4.253968253968254,15.9,8.757575757575758,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,47.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65625,6.805555555555555,4.222222222222222,15.9,8.696969696969697,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,47.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.1875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65625,6.777777777777778,4.238095238095238,15.8,8.575757575757576,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6875,6.805555555555555,4.174603174603175,15.9,8.666666666666666,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6875,6.805555555555555,4.2063492063492065,15.9,8.545454545454545,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65625,6.805555555555555,4.2063492063492065,15.9,8.636363636363637,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6875,6.75,4.174603174603175,15.8,8.484848484848484,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,48.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.1875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6875,6.777777777777778,4.190476190476191,15.8,8.575757575757576,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.1875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59375,6.777777777777778,4.174603174603175,15.8,8.606060606060606,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.1875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53125,6.777777777777778,4.174603174603175,15.8,8.606060606060606,11.84375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.25,30.0,33.0,40.0,7.0,255.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.777777777777778,4.174603174603175,15.9,8.606060606060606,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.21875,3.1875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59375,6.777777777777778,4.174603174603175,15.9,8.606060606060606,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71875,6.777777777777778,4.158730158730159,15.8,8.515151515151516,11.875,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.484848484848484,5.25,3.1875,30.0,33.0,40.0,7.0,255.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78125,6.777777777777778,4.190476190476191,15.9,8.545454545454545,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,5.21875,3.28125,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15625,6.777777777777778,4.174603174603175,15.8,8.424242424242424,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1875,6.777777777777778,4.190476190476191,15.8,8.484848484848484,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21875,6.777777777777778,4.2063492063492065,15.8,8.424242424242424,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21875,6.777777777777778,4.2063492063492065,15.8,8.363636363636363,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,5.21875,3.09375,30.0,33.0,40.0,7.0,255.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1875,6.777777777777778,4.2063492063492065,16.0,8.484848484848484,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,5.21875,3.3125,30.0,33.0,40.0,7.0,255.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1875,6.777777777777778,4.190476190476191,15.9,8.545454545454545,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,10.424242424242424,5.21875,3.21875,30.0,33.0,40.0,7.0,255.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21875,6.777777777777778,4.190476190476191,15.9,8.454545454545455,11.90625,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.696969696969697,5.21875,3.21875,30.0,33.0,40.0,7.0,23.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21875,6.777777777777778,4.190476190476191,15.9,7.333333333333333,11.9375,9.416666666666666,16.825396825396826,16.5,7.545454545454546,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.696969696969697,5.21875,3.21875,30.0,33.0,40.0,7.0,23.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21875,6.777777777777778,4.190476190476191,16.0,8.575757575757576,11.9375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
2.125,3.361111111111111,2.4761904761904763,1.6,2.696969696969697,5.1875,3.125,30.0,33.0,40.0,7.0,23.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21875,6.777777777777778,4.190476190476191,16.0,8.606060606060606,11.9375,9.416666666666666,16.825396825396826,16.5,4.787878787878788,47.0,45.0,46.0,46.0,49.0,84.0,61.0,70.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0
